Name;PKD_2007;PKD_2007_all;description_PL;description_EN;source
BRATTAS AS;2522;NULL;Prowadzić działalność wykonawstwa mechanicznego, warsztatów i innej działalności produkcyjnej, doradczej, dokonywać inwestycji, a także uczestniczyć w innej działalności o podobnym lub pokrewnym celu/działalności.;Manufacture of other tanks, reservoirs and containers of metal;Dane_Norwegia_1
SALMONPOINT AS;1020;NULL;Produkcja i handel owocami morza.;Freezing and further processing of fish, crustaceans and molluscs;Dane_Norwegia_1
LAURAMONTANA VED RANDI SOLFRID SELLESBAKK;3299;NULL;Produkcja i sprzedaż balsamów do ust.;Other manufacturing n.e.c.;Dane_Norwegia_1
ROMANN-AAS;2553;NULL;Usługi rzemieślnicze. Prace spawalnicze. Projekt graficzny i układ.;Machining of metals;Dane_Norwegia_1
TOM-OTTO HALVORSEN;3100;NULL;Przygotowanie i montaż kuchni.;Manufacture of furniture;Dane_Norwegia_1
NOVA SIDERI AS;1103;NULL;Produkcja cydrów i innych win owocowych.;Manufacture of cider and other fermented fruit beverages;Dane_Norwegia_1
LYKKELI DESIGN SORENSEN;1410;NULL;Szycie i projektowanie odzieży dla dzieci i dorosłych. Specjalne szycie na zamówienie. Sprzedaż za pośrednictwem sklepu internetowego oraz na targowisku.;Manufacture of knitted and crocheted apparel;Dane_Norwegia_1
VESTBY MOLLE & KORNSILO SA;1061;NULL;Zarządzanie przyjęciem zboża do przetworzenia i przechowywania dla państwowego Kornforretning i innych, a także działalnością młyna.;Manufacture of grain mill products;Dane_Norwegia_1
PSW POWER & AUTOMATION AS;3011;NULL;Produkcja systemów prądu nabrzeżnego dla statków i platform wiertniczych. Produkcja rozwiązań/systemów hybrydowych dla statków i platform wiertniczych. Prace związane z instalacją elektryczną.;Building of civilian ships and floating structures;Dane_Norwegia_1
VESTNES NORWAY AS;3011;NULL;Inwestycje w inne spółki i majątek oraz obrót akcjami i papierami wartościowymi, w tym inwestycje kredytowe w papiery wartościowe i walutę.;Building of civilian ships and floating structures;Dane_Norwegia_1
REALT BROD AS;1071;NULL;Produkcja i sprzedaż pieczywa i wypieków.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
MJOSSKJEGG AS;2042;NULL;Produkcja i sprzedaż produktów do pielęgnacji brody, włosów i pielęgnacji skóry. Produkcja i sprzedaż pozostałych produktów wellness. Produkcja i sprzedaż odzieży. Produkcja i sprzedaż pozostałych produktów/efektów promocyjnych i reklamowych. Sprzedaż zar;Manufacture of perfume and toilet preparations;Dane_Norwegia_1
STUDIO 5 GRAFISK AS;1813;NULL;Produkcja reklam i wszystko co z nią związane.;Pre-press and pre-media services;Dane_Norwegia_1
SMARTMODUL AS;1625;NULL;Budowa domów, ekrany akustyczne, szalunki.;Manufacture of doors and windows of wood;Dane_Norwegia_1
KARLSENG INVEST AS;1812;NULL;Spółka holdingowa.;Other printing;Dane_Norwegia_1
ENERGIMA OVERVAKNING AS;2651;NULL;Doradztwo i monitoring energetyczny budynków. Opracuje oprogramowanie i sprzęt do wykorzystania w monitorowaniu energii wszystkich typów budynków. Ponadto firma musi sama przeprowadzić monitorowanie. Firma musi także inwestować i być uczestnikiem innych f;Manufacture of instruments and appliances for measuring, testing and navigation;Dane_Norwegia_1
JESUS CUADRADO ROMERO ALICE CHOCOLATES;1082;NULL;Produkcja czekoladek dla sklepów, agencji, hurtowni lub podobnych.;Manufacture of cocoa, chocolate and sugar confectionery;Dane_Norwegia_1
ARCTIC NATURAL NUTRITION AS;1089;NULL;Opracowywanie i przetwarzanie surowych owoców i warzyw, które będą dalej przetwarzane na suplementy diety i inne produkty odżywcze. Obejmuje to także dystrybucję i sprzedaż suplementów diety oraz innych produktów odżywczych.;Manufacture of other food products n.e.c.;Dane_Norwegia_1
SMITH BYGGESYSTEMER AS;1623;NULL;Przemysłowa produkcja elementów i modułów do budowy domów.;Manufacture of other builders' carpentry and joinery;Dane_Norwegia_1
GUDRUN AS;1396;NULL;Produkujemy tekstylia i poduszki przeznaczone do sprzedaży w sklepach stacjonarnych i internetowych. Wszystko zostanie wyprodukowane w Norwegii.;Manufacture of other technical and industrial textiles;Dane_Norwegia_1
HENRIK JENSEG;1071;NULL;Piekarnia ze sprzedażą.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
NORWEGIAN GOLD CAVIAR AS;1020;NULL;Produkcja, handel hurtowy i eksport kawioru.;Freezing and further processing of fish, crustaceans and molluscs;Dane_Norwegia_1
ALU REHAB AS;3092;NULL;Prowadź produkcję i handel, a także interesuj się innymi firmami poprzez udział w akcjach.;Manufacture of bicycles and invalid carriages;Dane_Norwegia_1
VESTMA PRODUKSJON AS;2553;NULL;Przemysł mechaniczny.;Machining of metals;Dane_Norwegia_1
GLASOPOR AS;2315;NULL;Produkcja szkła piankowego i wszystkiego, co się z tym naturalnie wiąże, a także udział w innych spółkach i przedsięwzięciach o podobnych celach.;Manufacture and processing of other glass, including technical glassware;Dane_Norwegia_1
TELEMARKSKO AS;1520;NULL;Produkcja i sprzedaż obuwia.;Manufacture of footwear;Dane_Norwegia_1
INKA HOLDING & INVEST AS;1020;NULL;Posiadać udziały i udziały w innych spółkach, prowadzić działalność produkcyjną i handlową rybami i przetworami rybnymi oraz tym, co w sposób naturalny do tego się zalicza. Jako działalność dodatkową spółka będzie zajmować się sprzedażą i eksploatacją nie;Freezing and further processing of fish, crustaceans and molluscs;Dane_Norwegia_1
NORD AUDNEDAL BRUK AS;1611;NULL;Prowadzenie tartaku, strugarni i fabryki wyrobów z drewna, sprzedaż materiałów budowlanych oraz działalność podwykonawcza, w tym poprzez obejmowanie udziałów i inny udział w działalności z tym związanej.;Sawmilling and planing of wood;Dane_Norwegia_1
VOID MEDIA AS;1330;NULL;Drukowanie artykułów profilujących, fotografii, tłumaczeń i innych powiązanych usług doradczych.;Finishing of textiles;Dane_Norwegia_1
SENTERDEKOR AS;1071;NULL;Produkcja wypieków. Projekt graficzny i produkcja.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
CANDLESOFNORWAY AS;3299;NULL;Produkcja i sprzedaż świec.;Other manufacturing n.e.c.;Dane_Norwegia_1
SANDEFJORD STENHUGGERI AS;2370;NULL;Produkcja i sprzedaż nagrobków wraz z akcesoriami, zakup i sprzedaż produktów związanych z branżą, ogólna działalność handlowa, zakup, sprzedaż i wynajem nieruchomości, inwestycje w inne firmy i wszystko inne, co należy do branży.;Cutting, shaping and finishing of stone;Dane_Norwegia_1
LOV DESIGN AS;1410;NULL;Szwalnia ze sklepem. Wyprzedaż stosów pasków, prezentów, wnętrz, odzieży, mebli.;Manufacture of knitted and crocheted apparel;Dane_Norwegia_1
AAKERMANN SOM;1421;NULL;Usługi krawieckie.;Manufacture of outerwear;Dane_Norwegia_1
KLEON AS;2361;NULL;Inwestycje w akcje i inne papiery wartościowe.;Manufacture of concrete products for construction purposes;Dane_Norwegia_1
BERTILS VERKTOYSLIPERI AS;2553;NULL;Prowadzenie szlifierni narzędzi oraz świadczenie usług wynajmu związanych ze szlifowaniem narzędzi oraz wynajmem siły roboczej.;Machining of metals;Dane_Norwegia_1
KYSTVINDUER AS;2223;NULL;Firma zajmuje się produkcją okien PCV;Manufacture of doors and windows of plastic;Dane_Norwegia_1
HJEM TIL MOR AS;1085;NULL;Produkcja/sprzedaż gotowej żywności i innych produktów, które w naturalny sposób się z tym pokrywają.;Manufacture of prepared meals and dishes;Dane_Norwegia_1
MOSTAD MEKANISKE AS;2830;NULL;Prowadzić produkcję, serwis i sprzedaż wyrobów mechanicznych oraz wszystkiego co z tym związane, łącznie z uczestnictwem w innych spółkach o podobnej działalności.;Manufacture of agricultural and forestry machinery;Dane_Norwegia_1
FPG INVEST AS;2511;NULL;Działalność inwestycyjna;Manufacture of metal structures and parts of structures;Dane_Norwegia_1
BEN JEROUD DENTAL;3250;NULL;Produkcja wyrobów stomatologicznych.;Manufacture of medical and dental instruments and supplies;Dane_Norwegia_1
SKODJE MILJO AS;2751;NULL;Zakup i sprzedaż materiałów i sprzętu do gospodarki odpadami i spraw z nią związanych. Zainteresuj się także innymi firmami w celach finansowych.;Manufacture of electric domestic appliances;Dane_Norwegia_1
LAMELLA AS;1052;NULL;Produkcja lodów. Sprzedaż lodów z punktów własnych lub mobilnych Kafedrift Import artykułów spożywczych;Manufacture of ice cream and other edible ice;Dane_Norwegia_1
WINSTON WOLFE HOLDING AS;3011;NULL;Spółka holdingowa, która będzie właścicielem kolejnej spółki zależnej.;Building of civilian ships and floating structures;Dane_Norwegia_1
FJALER PROFILERING Signe Nordbotten;1812;NULL;Merchandising, produkcja artykułów reklamowych i profilujących, profilowanie i produkcja szyldów. Prace budowlane przy użyciu koparki.;Other printing;Dane_Norwegia_1
BIRDIE1 AS;1812;NULL;Produkcja i handel graficzny oraz co z tym związane.;Other printing;Dane_Norwegia_1
HONNINGCENTRALEN SA;1089;NULL;a) jak najlepiej sprzedawać produkcję miodu członków poprzez odpowiednią obróbkę, podnoszenie jakości, standaryzację produktu i skuteczną regulację rynku. b) prowadzenie handlu materiałami, woskiem, narzędziami i sprzętem dla pszczelarstwa, ewentualnie ro;Manufacture of other food products n.e.c.;Dane_Norwegia_1
DAALAND EIENDOMSUTVIKLING AS;2512;NULL;Kupno i sprzedaż nieruchomości, obsługa nieruchomości, w tym inwestowanie i uczestnictwo z innymi spółkami w tej działalności.;Manufacture of doors and windows of metal;Dane_Norwegia_1
BECHMANN STROMMEN AS;3230;NULL;Wędkarstwo sportowe i zajęcia na świeżym powietrzu oraz zajęcia pokrewne. Niebieski. projektowanie, produkcja, serwis i naprawa urządzeń. Sprzedaż, zakupy internetowe, import i eksport sprzętu. Kursy, wydarzenia i wycieczki związane z wędkarstwem i życiem;Manufacture of sports goods;Dane_Norwegia_1
TRADISJONSTRE DA;3100;NULL;Produkcja i sprzedaż wyposażenia kuchni, mebli i innych wyrobów z drewna i tego co z nim naturalnie się wiąże, a także udział w innych spółkach mających cel finansowy.;Manufacture of furniture;Dane_Norwegia_1
HOT CLUB RECORDS Jon Larsen;1820;NULL;Wytwórnia płytowa (muzyka): zarządzanie nagraniami i produkcja nagrań dźwiękowych, które są wydawane w postaci płyt, kaset i płyt CD. Sprzedaż odbywa się za pośrednictwem agenta komisowego i podlega rozliczeniu.;Reproduction of recorded media;Dane_Norwegia_1
ROROS SLAKTERI AS;1011;NULL;Prowadzenie rozbioru, dalsza obróbka i co z tym związane.;Processing and preserving of meat, except of poultry meat;Dane_Norwegia_1
FILI v/Gry Marie Grindbakken;3212;NULL;Niezależna działalność artystyczna w zakresie rzemiosła - srebro bunad, biżuteria i dodatki.;Manufacture of jewellery and related articles;Dane_Norwegia_1
STEINHAUGEN & CO ANS;3299;NULL;Zajmuj się kupnem i sprzedażą artykułów z zakresu geologii i wszystkiego co z tym związane. Zajmujemy się również produkcją i sprzedażą biżuterii oraz artykułów upominkowych.;Other manufacturing n.e.c.;Dane_Norwegia_1
HAVFISK MELBU AS;1020;NULL;Wynajem nieruchomości, produkcja i handel rybami i innymi produktami morskimi, w tym udział w innych przedsięwzięciach lub spółkach, które bezpośrednio lub pośrednio promują interesy firmy.;Freezing and further processing of fish, crustaceans and molluscs;Dane_Norwegia_1
FUTURUM SEAFOOD PRODUCTS AS;1020;NULL;Rozwijaj, produkuj i sprzedawaj produkty z owoców morza i inne powiązane produkty.;Drying and salting of fish;Dane_Norwegia_1
KARMSUND MARITIME KVITSOY AS;2829;NULL;Posiadaj i wynajmuj nieruchomości oraz wszystko, co naturalnie się z nimi wiąże. Ponadto spółka musi mieć możliwość inwestowania i posiadać udziały własnościowe w innych przedsiębiorstwach mających ten sam cel co spółka.;Manufacture of other general-purpose machinery n.e.c.;Dane_Norwegia_1
TAPLOCK AS;2562;NULL;Produkcja i sprzedaż rozwiązań zamkowych i innych rzeczy, które w naturalny sposób się z tym zbiegają.;Manufacture of locks and hinges;Dane_Norwegia_1
PROLIGNO AS;1623;NULL;Produkcja okładzin i paneli z drewna do domków i domów.  Konfigurowanie i sprzedaż kabin.;Manufacture of other builders' carpentry and joinery;Dane_Norwegia_1
SIMRAD AS;2651;NULL;Ochrona praw w związku z nazwą firmy „Simrad” i kontynuacja tej nazwy firmy w ramach własności Kongsberg Maritime AS.;Manufacture of instruments and appliances for measuring, testing and navigation;Dane_Norwegia_1
TRAPPESPESIALISTEN AS;1623;NULL;Produkcja schodów i innych elementów wyposażenia wnętrz i co się z tym naturalnie wiąże.;Manufacture of other builders' carpentry and joinery;Dane_Norwegia_1
BLUE EMERALD AS;3213;NULL;Podstawową gałęzią przemysłu jest projektowanie, produkcja, zakup i sprzedaż akcesoriów do włosów. Ponadto firma wykonuje drobne zadania, aby pomóc innym podobnym firmom w zakresie marketingu. Sprzedaż detaliczna produktów do włosów odbywa się głównie w i;Manufacture of imitation jewellery and related articles;Dane_Norwegia_1
GODT BROD BISLETT AS;1071;NULL;Produkcja i sprzedaż ekologicznych wyrobów piekarniczo-cukierniczych i co z tym związane. Spółka może także uczestniczyć w spółkach o podobnych celach.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
PROPERTEC AS;2630;NULL;Działalność inwestycyjna związana z akcjami i papierami wartościowymi.;Manufacture of communication equipment;Dane_Norwegia_1
OSLO LYDSTUDIO AS;1820;NULL;Nagrywanie i produkcja nagrań dźwiękowych.;Reproduction of recorded media;Dane_Norwegia_1
NOREN BERGEN AS;2829;NULL;Opracowywanie, konstruowanie, produkcja i dostarczanie urządzeń w przemyśle mechanicznym, na lądzie i na morzu, a także cała działalność z tym związana.;Manufacture of other general-purpose machinery n.e.c.;Dane_Norwegia_1
CIPAX NORGE AS;3012;NULL;Produkcja wyrobów z tworzyw sztucznych formowanych rotacyjnie.;Building of pleasure and sporting boats;Dane_Norwegia_1
OLA LOMPA AS;1072;NULL;Produkcja i sprzedaż wyrobów piekarniczych.;Manufacture of rusks, biscuits, preserved pastries and cakes;Dane_Norwegia_1
GRONTVEDT AS;1020;NULL;Inwestowanie w inne spółki i co się z tym naturalnie wiąże.;Drying and salting of fish;Dane_Norwegia_1
BIANCA AS;2593;NULL;Inwestycje w akcje, papiery wartościowe i nieruchomości.;Manufacture of wire products, chain and springs;Dane_Norwegia_1
SIGVARTSEN BENKEPLATER AS;3100;NULL;Obróbka płyt łazienkowych i kuchennych w kamieniu i co się z tym naturalnie wiąże.;Manufacture of furniture;Dane_Norwegia_1
SEVLANDVEGEN 9 AS;2511;NULL;Prowadzić działalność produkcyjną, handlową, agencyjną, a także uczestniczyć w udziałach w innych spółkach.;Manufacture of metal structures and parts of structures;Dane_Norwegia_1
UTBJOA ARMERING OG SVEIS AS;2553;NULL;Produkujemy i sprzedajemy elementy zbrojeniowe oraz oferujemy prace spawalnicze.;Machining of metals;Dane_Norwegia_1
NORDIC CLEAN PUMPS AS;2813;NULL;Rozwój, budowa i sprzedaż pomp wysokociśnieniowych oraz systemów świeżej wody i co się z tym naturalnie wiąże.;Manufacture of other pumps and compressors;Dane_Norwegia_1
MATHILDES BAKERI AS;1071;NULL;Produkcja chleba i świeżych wyrobów cukierniczych oraz innych produktów i usług, które w sposób naturalny się z tym wiążą, w tym uczestnictwo w innych spółkach o podobnej działalności oraz kupno i sprzedaż udziałów lub zainteresowanie się innymi spółkami.;"Manufacture of bread; manufacture of fresh pastry goods and cakes";Dane_Norwegia_1
SIMEK HOLDING AS;2445;NULL;Produkcja mechaniczna elementów metalowych dla klientów korporacyjnych, drużyn sportowych i gmin.;Other non-ferrous metal production;Dane_Norwegia_1
SAFTSUSE AS;1107;NULL;Produkcja i sprzedaż soków, napojów bezalkoholowych i wszystkiego co z tym związane.;Manufacture of soft drinks and bottled waters;Dane_Norwegia_1
LURAS SMIE OG VERKSTED Bjorn Olav Olesrud INNGAR I DODSBO;2830;NULL;Warsztat samochodowy i rolniczy z zaopatrzeniem i kowalstwem.;Manufacture of agricultural and forestry machinery;Dane_Norwegia_1
TMN HOLDING AS;2813;NULL;Inwestuj i rozwijaj firmy dostarczające towary i usługi dla przemysłu gazowniczego i branż pokrewnych przyrodniczo;Manufacture of other pumps and compressors;Dane_Norwegia_1
HAUPIN AS;1429;NULL;Produkcja i sprzedaż tekstyliów takich jak szydełkowane czapki, opaski na głowę, torby i tekstylia wewnętrzne. Usługi doradcze.;Manufacture of other wearing apparel and accessories n.e.c.;Dane_Norwegia_1
KONSIS AS;1813;NULL;Działalność usługowa w zakresie produkcji graficznej, reklamy i marketingu i co z tym związane. W tym udział w innych spółkach;Pre-press and pre-media services;Dane_Norwegia_1
INTER NOTSERVICE AS;1394;NULL;Prowadzimy produkcję, naprawę i handel sieciami oraz innym sprzętem dla rybaków i rolnictwa.;Manufacture of cordage, rope, twine and netting;Dane_Norwegia_1
MIO GELATO AS;1052;NULL;Produkcja i sprzedaż lodów.;Manufacture of ice cream and other edible ice;Dane_Norwegia_1
ALVDAL BRYGGERI AS;1105;NULL;Produkcja piwa, wina i alkoholi. Kursy i wykłady winiarskie.;Manufacture of beer;Dane_Norwegia_1
SPESIALLISTER AS;1623;NULL;Produkcja materiałów budowlanych.;Manufacture of other builders' carpentry and joinery;Dane_Norwegia_1
OSTERDALEN HJEMMEBAKERI AS;1072;NULL;Pieczenie płaskiego chleba.;Manufacture of rusks, biscuits, preserved pastries and cakes;Dane_Norwegia_1
SVS-MONTASJE Kjetil Try;2511;NULL;Montaż konstrukcji stalowych - zlecenia spawalnicze. Wynajem koparki. Rolnictwo. Sprzedaż drewna opałowego.;Manufacture of metal structures and parts of structures;Dane_Norwegia_1
